DVLD207F4SR_ED;0464;0223;1;0;0222;1;0;0;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0405;1;0;1;0;0;0;0
DVLD207F69N_ED;0162;0213;0;0;0214;1;0;1;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0404;1;0;1;0;0;0;0
DVLD207FERAC2_ED;0322;0204;0;0;0207;1;0;1;00; ;4669;0583;0021;0102;0;DIVINOPOLIS_2;0414;1;0;1;0;0;0;0
DVLD207FERAC3_ED;0206;0204;0;0;0207;1;0;1;00; ;4669;0583;0021;0001;0;DIVINOPOLIS_2;0415;1;1;1;0;0;0;0
DVLD207FHLINE_ED;1956;0237;1;0;0236;1;0;0;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0406;1;0;1;0;0;0;0
DVLD207FMMFI_ED;2478;0204;0;0;0207;1;0;1;00; ;4669;0583;0021;0103;0;DIVINOPOLIS_2;0416;1;0;1;0;0;0;0
DVLD207FPERF1_ED;2293;0419;1;0;0204;0;0;0;15; ;4669;0583;0021;0103;0;DIVINOPOLIS_2;0407;1;0;1;0;0;0;0
DVLD207FPRAZ_ED;0471;0204;0;0;0207;1;0;1;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0409;1;0;1;0;0;0;0
DVLD207FPRBR_ED;0471;0204;0;0;0207;1;0;1;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0410;1;0;1;0;0;0;0
DVLD207FPRVM_ED;0471;0204;0;0;0207;1;0;1;15; ;4669;0583;0021;0101;0;DIVINOPOLIS_2;0408;1;0;1;0;0;0;0
DVLD208F43R_ED;0163;0213;0;0;0214;1;0;1;15; ;9707;0583;0021;0101;0;DIVINOPOLIS_2;0422;1;0;1;0;0;0;0
DVLD208F43SC_ED;0225;0222;1;0;0223;1;0;0;15; ;9707;0583;0021;0101;0;DIVINOPOLIS_2;0432;1;1;1;0;0;0;0
DVLD208F4BAT_ED;1952;0204;0;0;0206;1;0;1;00; ;9707;0583;0021;0103;0;DIVINOPOLIS_2;0431;1;0;1;0;60;0;0
DVLD208F4COM_ED;0847;0204;0;0;0232;1;0;1;00; ;9707;0583;0021;0103;0;DIVINOPOLIS_2;0437;1;0;1;0;15;0;0
DVLD208F4FALH_ED;0101;0204;0;0;0232;1;0;1;10; ;9707;0583;0021;0103;0;DIVINOPOLIS_2;0421;1;0;1;0;0;0;0
DVLD208F4PT_ED;0162;0204;0;0;0207;1;0;1;15; ;9707;0583;0021;0101;0;DIVINOPOLIS_2;0430;1;0;1;0;0;0;0
DVLD208F4RA_ED;0101;0250;0;0;0202;1;0;1;00; ;9707;0583;0021;0101;0;DIVINOPOLIS_2;0420;1;1;1;0;0;0;0
DVLD208F4RFI_ED;2667;0204;0;0;0207;1;0;1;00; ;9707;0583;0021;0103;0;DIVINOPOLIS_2;0436;1;0;1;0;0;0;0
